,UF,Tem Celular,Tem Rádio,Tem Televisão em Cores,RM domiciliar per capita,Regiao
761,11,Sim,Não,Sim,3650.0,Norte
762,11,Sim,Não,Sim,732.0,Norte
765,11,Sim,Não,Sim,3450.0,Norte
766,11,Sim,Não,Sim,362.0,Norte
771,11,Sim,Não,Sim,550.0,Norte
772,11,Sim,Sim,Sim,1300.0,Norte
775,11,Sim,Não,Sim,788.0,Norte
776,11,Sim,Sim,Sim,1534.0,Norte
779,11,Sim,Sim,Sim,262.0,Norte
782,11,Sim,Sim,Sim,733.0,Norte
783,11,Sim,Não,Sim,1400.0,Norte
784,11,Sim,Não,Sim,1338.0,Norte
785,11,Sim,Não,Sim,900.0,Norte
788,11,Sim,Não,Sim,985.0,Norte
789,11,Sim,Não,Sim,592.0,Norte
790,11,Sim,Sim,Sim,1050.0,Norte
791,11,Sim,Não,Sim,397.0,Norte
792,11,Sim,Não,Sim,103.0,Norte
797,11,Sim,Sim,Sim,2216.0,Norte
798,11,Sim,Sim,Sim,2780.0,Norte
799,11,Sim,Não,Sim,929.0,Norte
800,11,Sim,Sim,Sim,964.0,Norte
801,11,Sim,Sim,Sim,5800.0,Norte
803,11,Sim,Sim,Sim,400.0,Norte
806,11,Sim,Sim,Sim,1233.0,Norte
807,11,Sim,Sim,Sim,1454.0,Norte
808,11,Sim,Sim,Sim,394.0,Norte
809,11,Sim,Sim,Sim,290.0,Norte
811,11,Sim,Sim,Sim,166.0,Norte
812,11,Sim,Sim,Sim,1350.0,Norte
813,11,Sim,Sim,Sim,240.0,Norte
815,11,Sim,Não,Sim,0.0,Norte
816,11,Sim,Sim,Sim,528.0,Norte
817,11,Sim,Não,Sim,596.0,Norte
818,11,Sim,Sim,Sim,200.0,Norte
819,11,Sim,Não,Sim,275.0,Norte
820,11,Sim,Não,Sim,650.0,Norte
821,11,Sim,Não,Sim,400.0,Norte
822,11,Sim,Não,Sim,266.0,Norte
823,11,Sim,Não,Sim,562.0,Norte
824,11,Sim,Sim,Sim,66.0,Norte
826,11,Sim,Sim,Sim,284.0,Norte
827,11,Sim,Não,Sim,788.0,Norte
828,11,Sim,Sim,Sim,788.0,Norte
829,11,Sim,Sim,Sim,2935.0,Norte
830,11,Sim,Não,Sim,788.0,Norte
831,11,Sim,Não,Sim,929.0,Norte
832,11,Sim,Não,Sim,276.0,Norte
833,11,Sim,Sim,Sim,788.0,Norte
834,11,Sim,Sim,Sim,1070.0,Norte
835,11,Sim,Sim,Não,500.0,Norte
836,11,Sim,Sim,Sim,396.0,Norte
837,11,Sim,Não,Sim,1250.0,Norte
838,11,Sim,Não,Sim,137.0,Norte
839,11,Sim,Sim,Sim,500.0,Norte
840,11,Sim,Não,Sim,357.0,Norte
841,11,Sim,Não,Sim,394.0,Norte
843,11,Sim,Sim,Sim,944.0,Norte
844,11,Sim,Não,Sim,691.0,Norte
845,11,Sim,Não,Sim,396.0,Norte
847,11,Sim,Sim,Sim,732.0,Norte
848,11,Sim,Não,Sim,396.0,Norte
849,11,Sim,Não,Sim,16.0,Norte
850,11,Sim,Sim,Sim,1288.0,Norte
851,11,Sim,Sim,Sim,921.0,Norte
852,11,Sim,Não,Sim,429.0,Norte
853,11,Sim,Não,Sim,150.0,Norte
854,11,Sim,Não,Sim,788.0,Norte
855,11,Sim,Não,Sim,287.0,Norte
858,11,Sim,Não,Sim,1325.0,Norte
859,11,Sim,Não,Sim,550.0,Norte
860,11,Sim,Sim,Sim,622.0,Norte
861,11,Sim,Não,Sim,394.0,Norte
862,11,Sim,Não,Sim,164.0,Norte
863,11,Sim,Não,Sim,583.0,Norte
864,11,Não,Não,Sim,894.0,Norte
865,11,Sim,Sim,Não,1094.0,Norte
866,11,Sim,Sim,Não,0.0,Norte
867,11,Sim,Sim,Sim,200.0,Norte
868,11,Sim,Sim,Sim,273.0,Norte
869,11,Sim,Sim,Sim,788.0,Norte
870,11,Sim,Sim,Sim,342.0,Norte
871,11,Sim,Não,Não,788.0,Norte
872,11,Sim,Não,Sim,262.0,Norte
873,11,Sim,Não,Sim,150.0,Norte
874,11,Sim,Não,Sim,300.0,Norte
875,11,Sim,Não,Sim,50.0,Norte
876,11,Não,Sim,Sim,788.0,Norte
877,11,Sim,Não,Sim,500.0,Norte
878,11,Sim,Sim,Sim,394.0,Norte
879,11,Sim,Sim,Sim,750.0,Norte
881,11,Sim,Sim,Sim,195.0,Norte
882,11,Sim,Sim,Sim,254.0,Norte
883,11,Sim,Sim,Sim,3250.0,Norte
884,11,Sim,Sim,Não,200.0,Norte
885,11,Sim,Não,Sim,0.0,Norte
886,11,Sim,Não,Sim,398.0,Norte
887,11,Sim,Sim,Sim,788.0,Norte
889,11,Sim,Não,Sim,485.0,Norte
890,11,Sim,Não,Sim,560.0,Norte
891,11,Sim,Não,Não,197.0,Norte
892,11,Sim,Não,Sim,427.0,Norte
894,11,Sim,Não,Sim,1708.0,Norte
895,11,Sim,Não,Sim,558.0,Norte
898,11,Sim,Não,Sim,1750.0,Norte
901,11,Sim,Não,Sim,1188.0,Norte
902,11,Sim,Não,Sim,4800.0,Norte
905,11,Sim,Não,Sim,2600.0,Norte
906,11,Sim,Não,Sim,894.0,Norte
907,11,Sim,Não,Sim,350.0,Norte
908,11,Sim,Não,Sim,1000.0,Norte
909,11,Sim,Não,Sim,1250.0,Norte
910,11,Sim,Não,Sim,286.0,Norte
911,11,Sim,Não,Sim,2033.0,Norte
912,11,Sim,Não,Sim,758.0,Norte
913,11,Sim,Não,Sim,500.0,Norte
914,11,Não,Não,Sim,1000.0,Norte
915,11,Sim,Não,Sim,556.0,Norte
916,11,Sim,Não,Sim,260.0,Norte
917,11,Sim,Sim,Sim,875.0,Norte
918,11,Sim,Sim,Sim,390.0,Norte
919,11,Sim,Não,Sim,550.0,Norte
920,11,Sim,Não,Sim,800.0,Norte
921,11,Sim,Sim,Sim,350.0,Norte
922,11,Sim,Sim,Sim,715.0,Norte
923,11,Sim,Não,Sim,819.0,Norte
924,11,Sim,Sim,Sim,815.0,Norte
925,11,Sim,Não,Sim,537.0,Norte
927,11,Sim,Sim,Sim,790.0,Norte
928,11,Sim,Não,Sim,400.0,Norte
930,11,Sim,Sim,Sim,1800.0,Norte
932,11,Sim,Não,Sim,1300.0,Norte
933,11,Sim,Sim,Sim,490.0,Norte
934,11,Sim,Não,Sim,856.0,Norte
935,11,Sim,Sim,Sim,788.0,Norte
936,11,Sim,Sim,Sim,788.0,Norte
937,11,Sim,Sim,Sim,366.0,Norte
939,11,Sim,Não,Sim,1250.0,Norte
940,11,Sim,Não,Sim,45000.0,Norte
941,11,Sim,Sim,Sim,240.0,Norte
942,11,Sim,Sim,Sim,655.0,Norte
943,11,Não,Sim,Sim,216.0,Norte
944,11,Sim,Não,Sim,250.0,Norte
947,11,Sim,Não,Sim,929.0,Norte
948,11,Sim,Sim,Sim,1158.0,Norte
949,11,Sim,Não,Sim,1176.0,Norte
950,11,Sim,Sim,Sim,760.0,Norte
952,11,Sim,Sim,Sim,3700.0,Norte
953,11,Sim,Não,Sim,1750.0,Norte
954,11,Sim,Não,Sim,1472.0,Norte
955,11,Não,Sim,Não,100.0,Norte
956,11,Não,Sim,Sim,225.0,Norte
959,11,Não,Não,Sim,225.0,Norte
960,11,Sim,Não,Não,3288.0,Norte
964,11,Não,Sim,Sim,1500.0,Norte
967,11,Sim,Sim,Sim,250.0,Norte
969,11,Sim,Sim,Sim,1000.0,Norte
972,11,Sim,Sim,Sim,788.0,Norte
973,11,Sim,Sim,Sim,429.0,Norte
974,11,Sim,Não,Sim,1400.0,Norte
975,11,Sim,Sim,Sim,454.0,Norte
976,11,Sim,Sim,Sim,286.0,Norte
977,11,Sim,Não,Sim,209.0,Norte
978,11,Sim,Sim,Sim,788.0,Norte
981,11,Não,Sim,Sim,497.0,Norte
984,11,Sim,Não,Sim,394.0,Norte
986,11,Sim,Sim,Sim,300.0,Norte
987,11,Sim,Sim,Sim,1333.0,Norte
989,11,Sim,Não,Sim,788.0,Norte
990,11,Sim,Sim,Sim,778.0,Norte
991,11,Sim,Sim,Sim,700.0,Norte
992,11,Sim,Não,Sim,1666.0,Norte
993,11,Sim,Sim,Sim,1200.0,Norte
994,11,Sim,Sim,Sim,3000.0,Norte
995,11,Não,Sim,Sim,644.0,Norte
996,11,Sim,Não,Sim,860.0,Norte
998,11,Sim,Não,Sim,1894.0,Norte
999,11,Sim,Não,Sim,300.0,Norte
1000,11,Sim,Não,Sim,800.0,Norte
1001,11,Sim,Sim,Sim,925.0,Norte
1003,11,Sim,Sim,Sim,1300.0,Norte
1004,11,Sim,Sim,Sim,697.0,Norte
1005,11,Sim,Não,Sim,660.0,Norte
1006,11,Sim,Não,Sim,1300.0,Norte
1007,11,Sim,Não,Sim,930.0,Norte
1008,11,Sim,Sim,Sim,1866.0,Norte
1010,11,Sim,Sim,Sim,650.0,Norte
1011,11,Sim,Não,Sim,788.0,Norte
1012,11,Sim,Sim,Sim,0.0,Norte
1013,11,Sim,Não,Sim,1250.0,Norte
1014,11,Sim,Sim,Sim,800.0,Norte
1015,11,Sim,Não,Sim,447.0,Norte
1016,11,Sim,Não,Sim,1047.0,Norte
1017,11,Sim,Sim,Sim,788.0,Norte
1018,11,Sim,Não,Sim,300.0,Norte
1019,11,Sim,Não,Sim,808.0,Norte
1020,11,Sim,Sim,Sim,625.0,Norte
1021,11,Não,Não,Sim,525.0,Norte
1022,11,Sim,Não,Sim,157.0,Norte
1024,11,Sim,Não,Sim,1500.0,Norte
1025,11,Sim,Não,Sim,920.0,Norte
1028,11,Sim,Sim,Sim,509.0,Norte
1029,11,Sim,Sim,Sim,3500.0,Norte
1030,11,Sim,Não,Sim,394.0,Norte
1031,11,Sim,Sim,Sim,1447.0,Norte
1032,11,Sim,Sim,Sim,394.0,Norte
1033,11,Sim,Sim,Sim,1147.0,Norte
1034,11,Sim,Sim,Sim,750.0,Norte
1035,11,Sim,Não,Sim,437.0,Norte
1036,11,Sim,Não,Sim,525.0,Norte
1037,11,Sim,Sim,Sim,788.0,Norte
1038,11,Sim,Não,Sim,196.0,Norte
1039,11,Sim,Não,Sim,825.0,Norte
1040,11,Sim,Sim,Sim,131.0,Norte
1042,11,Não,Não,Sim,262.0,Norte
1043,11,Sim,Não,Sim,433.0,Norte
1044,11,Não,Sim,Sim,333.0,Norte
1045,11,Não,Sim,Sim,262.0,Norte
1047,11,Sim,Não,Sim,197.0,Norte
1048,11,Sim,Não,Sim,3191.0,Norte
1049,11,Sim,Não,Sim,925.0,Norte
1050,11,Sim,Não,Sim,792.0,Norte
1051,11,Sim,Não,Sim,1576.0,Norte
1052,11,Sim,Não,Sim,1238.0,Norte
1053,11,Sim,Sim,Sim,950.0,Norte
1054,11,Sim,Não,Sim,400.0,Norte
1055,11,Sim,Sim,Sim,262.0,Norte
1056,11,Sim,Não,Sim,1600.0,Norte
1058,11,Sim,Não,Sim,259.0,Norte
1059,11,Sim,Não,Sim,336.0,Norte
1061,11,Sim,Não,Sim,830.0,Norte
1062,11,Sim,Sim,Sim,828.0,Norte
1064,11,Sim,Não,Sim,1175.0,Norte
1065,11,Sim,Sim,Sim,300.0,Norte
1066,11,Sim,Sim,Sim,2400.0,Norte
1067,11,Não,Sim,Sim,778.0,Norte
1068,11,Sim,Sim,Sim,1200.0,Norte
1070,11,Sim,Sim,Sim,1100.0,Norte
1071,11,Sim,Sim,Sim,1460.0,Norte
1073,11,Sim,Não,Não,2697.0,Norte
1074,11,Sim,Não,Sim,1394.0,Norte
1075,11,Sim,Não,Sim,1333.0,Norte
1077,11,Sim,Sim,Sim,629.0,Norte
1078,11,Sim,Sim,Sim,6000.0,Norte
1079,11,Sim,Sim,Sim,866.0,Norte
1080,11,Sim,Sim,Não,1180.0,Norte
1081,11,Sim,Não,Não,650.0,Norte
1082,11,Sim,Sim,Sim,657.0,Norte
1083,11,Sim,Sim,Sim,675.0,Norte
1084,11,Sim,Sim,Sim,763.0,Norte
1085,11,Sim,Sim,Sim,4000.0,Norte
1086,11,Sim,Não,Sim,788.0,Norte
1087,11,Sim,Sim,Sim,1100.0,Norte
1088,11,Sim,Sim,Sim,885.0,Norte
1089,11,Sim,Não,Sim,449.0,Norte
1090,11,Sim,Sim,Sim,584.0,Norte
1092,11,Sim,Não,Sim,1388.0,Norte
1093,11,Sim,Sim,Sim,113.0,Norte
1095,11,Sim,Sim,Sim,905.0,Norte
1096,11,Sim,Não,Sim,604.0,Norte
1097,11,Sim,Sim,Sim,383.0,Norte
1098,11,Sim,Sim,Sim,934.0,Norte
1099,11,Sim,Sim,Sim,1300.0,Norte
1101,11,Sim,Sim,Sim,262.0,Norte
1104,11,Sim,Sim,Sim,1715.0,Norte
1105,11,Sim,Não,Sim,325.0,Norte
1106,11,Sim,Não,Sim,833.0,Norte
1107,11,Sim,Sim,Sim,800.0,Norte
1108,11,Sim,Não,Sim,2000.0,Norte
1109,11,Sim,Não,Sim,462.0,Norte
1110,11,Sim,Não,Sim,433.0,Norte
1111,11,Sim,Sim,Sim,950.0,Norte
1113,11,Sim,Sim,Sim,628.0,Norte
1114,11,Sim,Não,Não,303.0,Norte
1115,11,Sim,Sim,Sim,1050.0,Norte
1116,11,Sim,Sim,Sim,500.0,Norte
1117,11,Sim,Sim,Sim,3500.0,Norte
1118,11,Sim,Não,Não,283.0,Norte
1121,11,Sim,Sim,Sim,878.0,Norte
1122,11,Sim,Não,Não,110.0,Norte
1123,11,Sim,Sim,Sim,333.0,Norte
1124,11,Sim,Não,Sim,2300.0,Norte
1125,11,Sim,Sim,Sim,647.0,Norte
1128,11,Sim,Não,Sim,594.0,Norte
1129,11,Sim,Não,Sim,788.0,Norte
1131,11,Não,Sim,Não,788.0,Norte
1132,11,Não,Sim,Sim,525.0,Norte
1133,11,Não,Sim,Sim,333.0,Norte
1135,11,Sim,Sim,Não,669.0,Norte
1136,11,Não,Sim,Sim,2200.0,Norte
1140,11,Não,Sim,Não,788.0,Norte
1141,11,Sim,Não,Não,262.0,Norte
1142,11,Não,Sim,Sim,750.0,Norte
1144,11,Sim,Sim,Sim,560.0,Norte
1145,11,Sim,Sim,Sim,497.0,Norte
1146,11,Sim,Não,Sim,300.0,Norte
1147,11,Sim,Não,Sim,200.0,Norte
1148,11,Sim,Não,Sim,1000.0,Norte
1149,11,Sim,Não,Sim,917.0,Norte
1150,11,Sim,Não,Sim,515.0,Norte
1151,11,Sim,Não,Sim,125.0,Norte
1152,11,Sim,Não,Sim,1300.0,Norte
1153,11,Sim,Não,Sim,351.0,Norte
1154,11,Sim,Não,Sim,366.0,Norte
1155,11,Sim,Não,Sim,460.0,Norte
1156,11,Sim,Não,Sim,325.0,Norte
1157,11,Sim,Não,Sim,2000.0,Norte
1158,11,Sim,Não,Sim,566.0,Norte
1159,11,Sim,Sim,Sim,461.0,Norte
1160,11,Sim,Não,Sim,1800.0,Norte
1161,11,Sim,Não,Sim,788.0,Norte
1162,11,Sim,Não,Sim,2000.0,Norte
1163,11,Sim,Não,Não,206.0,Norte
1165,11,Sim,Sim,Sim,750.0,Norte
1166,11,Sim,Sim,Sim,822.0,Norte
1167,11,Sim,Não,Sim,630.0,Norte
1168,11,Sim,Sim,Não,757.0,Norte
1169,11,Sim,Não,Sim,427.0,Norte
1170,11,Sim,Não,Sim,440.0,Norte
1171,11,Sim,Sim,Sim,1566.0,Norte
1172,11,Sim,Sim,Sim,1100.0,Norte
1173,11,Sim,Sim,Sim,2450.0,Norte
1176,11,Sim,Não,Sim,916.0,Norte
1177,11,Sim,Sim,Sim,1400.0,Norte
1178,11,Sim,Sim,Sim,2800.0,Norte
1180,11,Sim,Não,Sim,1000.0,Norte
1182,11,Sim,Não,Sim,633.0,Norte
1183,11,Não,Sim,Sim,161.0,Norte
1185,11,Sim,Sim,Sim,692.0,Norte
1186,11,Não,Não,Sim,250.0,Norte
1189,11,Sim,Sim,Sim,720.0,Norte
1190,11,Sim,Não,Sim,3500.0,Norte
1194,11,Sim,Sim,Sim,1200.0,Norte
1195,11,Sim,Não,Sim,1144.0,Norte
1197,11,Sim,Sim,Sim,840.0,Norte
1199,11,Não,Não,Não,788.0,Norte
1200,11,Não,Não,Sim,150.0,Norte
1201,11,Sim,Sim,Sim,260.0,Norte
1203,11,Sim,Sim,Sim,150.0,Norte
1204,11,Sim,Sim,Sim,1576.0,Norte
1205,11,Sim,Não,Sim,249.0,Norte
1206,11,Sim,Sim,Sim,197.0,Norte
1207,11,Sim,Não,Sim,1525.0,Norte
1208,11,Sim,Sim,Sim,173.0,Norte
1209,11,Sim,Sim,Sim,475.0,Norte
1210,11,Sim,Sim,Sim,600.0,Norte
1212,11,Sim,Não,Sim,250.0,Norte
1213,11,Sim,Não,Sim,196.0,Norte
1214,11,Sim,Não,Não,131.0,Norte
1215,11,Sim,Não,Sim,800.0,Norte
1218,11,Sim,Não,Sim,2000.0,Norte
1219,11,Sim,Não,Sim,262.0,Norte
1220,11,Sim,Não,Sim,1400.0,Norte
1222,11,Sim,Não,Sim,562.0,Norte
1223,11,Sim,Não,Sim,1700.0,Norte
1224,11,Sim,Sim,Sim,890.0,Norte
1225,11,Sim,Não,Sim,390.0,Norte
1227,11,Sim,Não,Sim,7500.0,Norte
1230,11,Sim,Não,Sim,400.0,Norte
1231,11,Sim,Não,Sim,973.0,Norte
1233,11,Sim,Sim,Sim,1580.0,Norte
1235,11,Sim,Sim,Sim,3250.0,Norte
1236,11,Sim,Sim,Sim,850.0,Norte
1237,11,Sim,Não,Sim,1966.0,Norte
1238,11,Sim,Não,Sim,1300.0,Norte
1239,11,Sim,Sim,Sim,1600.0,Norte
1241,11,Sim,Não,Sim,4800.0,Norte
1242,11,Sim,Não,Sim,1500.0,Norte
1243,11,Sim,Não,Sim,2000.0,Norte
1244,11,Sim,Não,Sim,920.0,Norte
1245,11,Sim,Não,Sim,1000.0,Norte
1246,11,Sim,Não,Sim,1997.0,Norte
1247,11,Sim,Não,Sim,788.0,Norte
1249,11,Sim,Não,Sim,3750.0,Norte
1251,11,Sim,Não,Sim,2500.0,Norte
1252,11,Sim,Não,Sim,788.0,Norte
1255,11,Sim,Não,Sim,2196.0,Norte
1256,11,Sim,Não,Sim,1008.0,Norte
1257,11,Sim,Não,Sim,282.0,Norte
1259,11,Sim,Sim,Sim,3950.0,Norte
1261,11,Sim,Não,Sim,542.0,Norte
1262,11,Sim,Sim,Sim,2125.0,Norte
1263,11,Sim,Sim,Sim,700.0,Norte
1265,11,Sim,Sim,Sim,22000.0,Norte
1267,11,Sim,Não,Sim,400.0,Norte
1268,11,Sim,Não,Sim,3500.0,Norte
1270,11,Sim,Não,Sim,3000.0,Norte
1271,11,Sim,Não,Sim,788.0,Norte
1272,11,Sim,Não,Sim,739.0,Norte
1273,11,Sim,Não,Sim,2000.0,Norte
1274,11,Sim,Não,Sim,600.0,Norte
1275,11,Sim,Sim,Sim,1000.0,Norte
1276,11,Sim,Não,Não,519.0,Norte
1277,11,Sim,Não,Sim,800.0,Norte
1278,11,Sim,Não,Sim,1230.0,Norte
1279,11,Sim,Sim,Sim,131.0,Norte
1280,11,Sim,Não,Sim,933.0,Norte
1281,11,Sim,Não,Sim,1800.0,Norte
1283,11,Sim,Não,Sim,4000.0,Norte
1284,11,Sim,Não,Sim,290.0,Norte
1285,11,Sim,Não,Sim,433.0,Norte
1287,11,Sim,Sim,Sim,131.0,Norte
1288,11,Sim,Não,Sim,1540.0,Norte
1289,11,Sim,Não,Sim,266.0,Norte
1290,11,Sim,Não,Sim,497.0,Norte
1291,11,Sim,Não,Sim,838.0,Norte
1292,11,Não,Não,Sim,206.0,Norte
1293,11,Sim,Sim,Sim,586.0,Norte
1294,11,Sim,Não,Sim,1050.0,Norte
1295,11,Sim,Não,Sim,500.0,Norte
1296,11,Sim,Não,Sim,3500.0,Norte
1297,11,Não,Não,Sim,200.0,Norte
1298,11,Sim,Não,Sim,1166.0,Norte
1299,11,Sim,Não,Sim,250.0,Norte
1300,11,Sim,Sim,Sim,716.0,Norte
1302,11,Sim,Não,Sim,300.0,Norte
1303,11,Sim,Não,Sim,1900.0,Norte
1304,11,Sim,Não,Sim,1000.0,Norte
1305,11,Sim,Não,Sim,1000.0,Norte
1306,11,Sim,Sim,Sim,575.0,Norte
1307,11,Sim,Não,Sim,1200.0,Norte
1308,11,Sim,Não,Sim,116.0,Norte
1309,11,Sim,Não,Sim,2500.0,Norte
1310,11,Sim,Sim,Sim,906.0,Norte
1311,11,Sim,Sim,Sim,1550.0,Norte
1312,11,Sim,Não,Sim,2000.0,Norte
1313,11,Sim,Sim,Sim,1700.0,Norte
1314,11,Sim,Não,Sim,1451.0,Norte
1315,11,Sim,Não,Sim,1975.0,Norte
1318,11,Sim,Não,Sim,1650.0,Norte
1319,11,Sim,Não,Sim,33.0,Norte
1320,11,Sim,Sim,Sim,610.0,Norte
1321,11,Sim,Sim,Sim,850.0,Norte
1322,11,Sim,Não,Sim,6700.0,Norte
1323,11,Sim,Não,Sim,6000.0,Norte
1324,11,Sim,Não,Sim,800.0,Norte
1325,11,Sim,Não,Sim,1366.0,Norte
1326,11,Sim,Não,Sim,2000.0,Norte
1327,11,Sim,Não,Sim,1000.0,Norte
1328,11,Sim,Não,Sim,3800.0,Norte
1329,11,Sim,Não,Sim,261.0,Norte
1331,11,Sim,Não,Sim,2500.0,Norte
1332,11,Sim,Não,Sim,261.0,Norte
1333,11,Sim,Não,Sim,1140.0,Norte
1334,11,Sim,Não,Sim,650.0,Norte
1335,11,Sim,Sim,Sim,1144.0,Norte
1336,11,Sim,Não,Sim,1800.0,Norte
1337,11,Sim,Sim,Sim,2000.0,Norte
1338,11,Sim,Não,Sim,766.0,Norte
1339,11,Sim,Não,Sim,1066.0,Norte
1340,11,Sim,Não,Sim,861.0,Norte
1341,11,Sim,Não,Sim,1033.0,Norte
1342,11,Sim,Não,Sim,600.0,Norte
1343,11,Sim,Não,Sim,1900.0,Norte
1344,11,Sim,Não,Sim,833.0,Norte
1345,11,Sim,Não,Sim,275.0,Norte
1347,11,Sim,Não,Sim,2140.0,Norte
1349,11,Sim,Não,Sim,2400.0,Norte
1350,11,Sim,Não,Sim,2029.0,Norte
1351,11,Sim,Não,Sim,387.0,Norte
1353,11,Sim,Sim,Sim,500.0,Norte
1354,11,Não,Não,Não,788.0,Norte
1355,11,Sim,Não,Sim,1100.0,Norte
1356,11,Sim,Sim,Sim,762.0,Norte
1358,11,Sim,Sim,Sim,1100.0,Norte
1361,11,Sim,Não,Sim,744.0,Norte
1362,11,Sim,Não,Sim,275.0,Norte
1363,11,Sim,Não,Sim,800.0,Norte
1364,11,Sim,Não,Sim,591.0,Norte
1366,11,Sim,Não,Sim,830.0,Norte
1367,11,Sim,Não,Sim,3800.0,Norte
1368,11,Sim,Não,Sim,3500.0,Norte
1369,11,Sim,Não,Sim,1540.0,Norte
1371,11,Sim,Não,Sim,2550.0,Norte
1372,11,Sim,Não,Sim,4000.0,Norte
1373,11,Sim,Não,Sim,4000.0,Norte
1374,11,Sim,Não,Sim,5250.0,Norte
1376,11,Sim,Não,Sim,500.0,Norte
1377,11,Sim,Não,Sim,1550.0,Norte
1379,11,Sim,Não,Sim,800.0,Norte
1380,11,Sim,Não,Sim,325.0,Norte
1381,11,Sim,Não,Sim,3322.0,Norte
1382,11,Sim,Sim,Sim,500.0,Norte
1383,11,Sim,Não,Sim,697.0,Norte
1384,11,Sim,Não,Sim,3500.0,Norte
1385,11,Sim,Não,Sim,4033.0,Norte
1386,11,Sim,Não,Sim,3933.0,Norte
1387,11,Sim,Não,Sim,8266.0,Norte
1388,11,Sim,Não,Sim,1094.0,Norte
1389,11,Sim,Não,Sim,1750.0,Norte
1390,11,Sim,Não,Sim,1000.0,Norte
1392,11,Sim,Não,Sim,1072.0,Norte
1394,11,Sim,Não,Sim,33.0,Norte
1395,11,Sim,Não,Sim,2600.0,Norte
1396,11,Sim,Não,Sim,1350.0,Norte
1397,11,Sim,Não,Sim,250.0,Norte
1404,11,Sim,Não,Sim,2150.0,Norte
1405,11,Sim,Não,Sim,1850.0,Norte
1409,11,Sim,Não,Sim,596.0,Norte
1410,11,Sim,Não,Sim,1020.0,Norte
1411,11,Sim,Não,Sim,262.0,Norte
1412,11,Sim,Não,Não,1000.0,Norte
1413,11,Sim,Não,Sim,4000.0,Norte
1414,11,Sim,Não,Sim,2250.0,Norte
1415,11,Sim,Não,Sim,800.0,Norte
1416,11,Sim,Não,Sim,1125.0,Norte
1417,11,Sim,Não,Sim,445.0,Norte
1418,11,Sim,Não,Sim,1500.0,Norte
1419,11,Sim,Não,Sim,900.0,Norte
1420,11,Sim,Não,Sim,750.0,Norte
1421,11,Sim,Sim,Sim,1600.0,Norte
1422,11,Sim,Não,Sim,860.0,Norte
1423,11,Sim,Sim,Sim,1500.0,Norte
1424,11,Sim,Não,Sim,785.0,Norte
1425,11,Sim,Sim,Sim,0.0,Norte
1426,11,Sim,Sim,Sim,1480.0,Norte
1427,11,Não,Não,Sim,1738.0,Norte
1428,11,Sim,Não,Sim,1000.0,Norte
1429,11,Sim,Sim,Sim,1288.0,Norte
1430,11,Sim,Não,Sim,600.0,Norte
1432,11,Sim,Sim,Sim,2500.0,Norte
1433,11,Sim,Não,Sim,2825.0,Norte
1434,11,Sim,Sim,Sim,2000.0,Norte
1435,11,Sim,Sim,Sim,3425.0,Norte
1436,11,Sim,Não,Sim,6000.0,Norte
1437,11,Sim,Não,Sim,3500.0,Norte
1438,11,Sim,Não,Sim,3000.0,Norte
1439,11,Sim,Não,Sim,6000.0,Norte
1440,11,Sim,Sim,Sim,1750.0,Norte
1441,11,Sim,Sim,Sim,300.0,Norte
1442,11,Sim,Não,Sim,1400.0,Norte
1443,11,Sim,Sim,Sim,2400.0,Norte
1444,11,Sim,Não,Sim,2000.0,Norte
1445,11,Sim,Não,Sim,333.0,Norte
1446,11,Sim,Sim,Sim,4266.0,Norte
1448,11,Sim,Não,Sim,272.0,Norte
1449,11,Sim,Não,Sim,500.0,Norte
1450,11,Sim,Não,Sim,1400.0,Norte
1451,11,Sim,Não,Sim,975.0,Norte
1453,11,Sim,Sim,Sim,484.0,Norte
1454,11,Sim,Sim,Sim,666.0,Norte
1456,11,Sim,Não,Sim,788.0,Norte
1458,11,Sim,Não,Sim,484.0,Norte
1459,11,Sim,Sim,Sim,337.0,Norte
1460,11,Sim,Sim,Sim,141.0,Norte
1461,11,Sim,Não,Sim,833.0,Norte
1463,11,Sim,Não,Sim,533.0,Norte
1464,11,Sim,Não,Sim,210.0,Norte
1465,11,Sim,Não,Sim,2183.0,Norte
1466,11,Sim,Sim,Sim,844.0,Norte
1467,11,Sim,Sim,Sim,422.0,Norte
1468,11,Sim,Não,Sim,1600.0,Norte
1469,11,Sim,Não,Sim,1200.0,Norte
1470,11,Sim,Não,Sim,1366.0,Norte
1471,11,Sim,Não,Sim,165.0,Norte
1472,11,Sim,Sim,Sim,233.0,Norte
1473,11,Sim,Sim,Sim,266.0,Norte
1474,11,Sim,Não,Sim,300.0,Norte
1475,11,Sim,Não,Sim,348.0,Norte
1476,11,Sim,Não,Sim,1000.0,Norte
1478,11,Sim,Sim,Sim,306.0,Norte
1479,11,Sim,Não,Sim,631.0,Norte
1482,11,Sim,Não,Sim,100.0,Norte
1483,11,Sim,Não,Sim,1000.0,Norte
1484,11,Sim,Não,Sim,1250.0,Norte
1485,11,Sim,Não,Sim,1500.0,Norte
1486,11,Sim,Não,Sim,1300.0,Norte
1487,11,Sim,Não,Sim,415.0,Norte
1488,11,Sim,Não,Sim,375.0,Norte
1489,11,Sim,Não,Sim,2000.0,Norte
1491,11,Sim,Sim,Sim,182.0,Norte
1492,11,Sim,Não,Sim,2050.0,Norte
1493,11,Sim,Não,Sim,2333.0,Norte
